center,left,right,steering,throttle,brake,speed
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_469.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_469.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_469.jpg,0.0,0.0,0.0,19.21732
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_537.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_537.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_537.jpg,0.0,0.0,0.0,19.50658
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_612.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_612.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_612.jpg,0.0,0.0,0.0,19.36218
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_683.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_683.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_683.jpg,0.0,0.0,0.0,19.21661
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_759.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_759.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_759.jpg,0.0,0.0,0.0,18.63488
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_837.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_837.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_837.jpg,0.0,0.0,0.0,18.47739
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_908.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_908.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_908.jpg,0.0,0.0,0.0,18.32242
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_27_984.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_27_984.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_27_984.jpg,0.0,0.0,0.0,18.16924
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_055.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_055.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_055.jpg,0.0,0.0,0.0,18.55571
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_130.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_130.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_130.jpg,0.0,0.0,0.0,18.41089
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_202.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_202.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_202.jpg,0.0,0.0,0.0,18.26706
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_275.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_275.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_275.jpg,0.0,0.0,0.0,17.64511
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_348.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_348.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_348.jpg,0.0,0.0,0.0,17.49858
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_424.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_424.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_424.jpg,0.0,0.0,0.0,17.35341
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_498.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_498.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_498.jpg,0.0,0.0,0.0,17.77175
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_569.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_569.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_569.jpg,0.0,0.0,0.0,17.63261
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_640.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_640.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_640.jpg,0.0,0.0,0.0,16.99643
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_712.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_712.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_712.jpg,0.0,0.0,0.0,16.85599
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_786.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_786.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_786.jpg,0.0,0.0,0.0,16.7169
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_854.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_854.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_854.jpg,0.0,0.0,0.0,17.15399
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_927.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_927.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_927.jpg,0.0,0.0,0.0,17.0198
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_28_999.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_28_999.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_28_999.jpg,0.0,0.0,0.0,16.3752
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_074.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_074.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_074.jpg,0.0,0.0,0.0,16.241229999999998
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_162.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_162.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_162.jpg,0.0,0.0,0.0,16.10908
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_241.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_241.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_241.jpg,0.15,0.0,0.0,16.548070000000003
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_303.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_303.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_303.jpg,0.0,0.0,0.0,16.42201
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_393.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_393.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_393.jpg,0.0,0.0,0.0,16.29721
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_461.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_461.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_461.jpg,0.0,0.0,0.0,15.657820000000001
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_538.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_538.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_538.jpg,0.0,0.0,0.0,15.5454
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_608.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_608.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_608.jpg,0.0,0.0,0.0,15.43465
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_687.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_687.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_687.jpg,0.0,0.0,0.0,15.87284
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_756.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_756.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_756.jpg,0.0,0.0,0.0,15.749410000000001
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_828.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_828.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_828.jpg,0.0,0.0,0.0,15.62681
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_902.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_902.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_902.jpg,0.0,0.0,0.0,15.01501
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_29_979.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_29_979.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_29_979.jpg,0.0,0.0,0.0,14.89574
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_053.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_053.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_053.jpg,0.0,0.0,0.0,14.777339999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_121.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_121.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_121.jpg,0.0,0.0,0.0,15.204429999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_205.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_205.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_205.jpg,0.0,0.0,0.0,15.085729999999998
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_276.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_276.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_276.jpg,0.0,0.0,0.0,14.96788
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_349.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_349.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_349.jpg,0.0,0.0,0.0,14.85096
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_412.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_412.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_412.jpg,0.0,0.0,0.0,14.2553
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_489.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_489.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_489.jpg,0.0,0.0,0.0,14.1418
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_569.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_569.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_569.jpg,0.0,0.0,0.0,14.02951
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_644.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_644.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_644.jpg,0.0,0.0,0.0,14.44924
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_709.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_709.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_709.jpg,0.0,0.0,0.0,14.33569
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_790.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_790.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_790.jpg,0.0,0.0,0.0,14.1976
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_861.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_861.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_861.jpg,0.0,0.0,0.0,13.62305
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_30_940.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_30_940.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_30_940.jpg,0.0,0.0,0.0,13.506739999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_015.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_015.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_015.jpg,0.2,0.0,0.0,13.308879999999998
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_083.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_083.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_083.jpg,0.35,0.0,0.0,13.738129999999998
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_159.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_159.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_159.jpg,0.0,0.0,0.0,13.65443
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_231.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_231.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_231.jpg,0.0,0.0,0.0,13.54124
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_309.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_309.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_309.jpg,0.0,0.0,0.0,13.44469
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_382.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_382.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_382.jpg,0.15,0.0,0.0,12.83606
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_458.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_458.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_458.jpg,0.0,0.0,0.0,12.717239999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_522.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_522.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_522.jpg,0.0,0.0,0.0,12.667069999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_598.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_598.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_598.jpg,0.0,0.0,0.0,12.979439999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_677.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_677.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_677.jpg,0.0,0.0,0.0,12.92637
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_751.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_751.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_751.jpg,0.0,0.0,0.0,12.84234
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_832.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_832.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_832.jpg,0.0,0.0,0.0,12.71611
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_897.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_897.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_897.jpg,0.0,0.0,0.0,12.102089999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_31_994.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_31_994.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_31_994.jpg,0.0,0.0,0.0,12.49697
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_148.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_148.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_148.jpg,0.0,0.0,0.0,11.771519999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_237.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_237.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_237.jpg,0.0,0.0,0.0,12.19812
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_313.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_313.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_313.jpg,0.0,0.0,0.0,12.10144
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_392.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_392.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_392.jpg,0.0,0.0,0.0,12.00588
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_485.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_485.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_485.jpg,0.0,0.0,0.0,11.906130000000001
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_555.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_555.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_555.jpg,0.0,0.0,0.0,11.81172
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_635.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_635.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_635.jpg,0.0,0.0,0.0,11.712819999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_723.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_723.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_723.jpg,0.0,0.0,0.0,11.32686
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_794.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_794.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_794.jpg,0.0,0.0,0.0,11.33695
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_32_970.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_32_970.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_32_970.jpg,0.0,0.0,0.0,11.19112
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_012.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_012.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_012.jpg,0.0,0.0,0.0,11.10484
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_088.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_088.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_088.jpg,0.0,0.0,0.0,11.01695
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_172.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_172.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_172.jpg,0.0,0.0,0.0,10.92976
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_251.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_251.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_251.jpg,0.0,0.0,0.0,10.84327
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_337.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_337.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_337.jpg,0.0,0.0,0.0,10.757480000000001
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_412.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_412.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_412.jpg,0.0,0.0,0.0,10.67238
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_495.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_495.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_495.jpg,0.0,0.0,0.0,10.58797
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_583.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_583.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_583.jpg,0.0,0.0,0.0,10.50423
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_655.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_655.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_655.jpg,0.0,0.0,0.0,10.42117
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_734.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_734.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_734.jpg,0.2,0.0,0.0,10.327589999999999
C:\ADAS\temp\term1-simulator-windows\revdata\IMG\center_2020_02_25_14_38_33_807.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\left_2020_02_25_14_38_33_807.jpg,C:\ADAS\temp\term1-simulator-windows\revdata\IMG\right_2020_02_25_14_38_33_807.jpg,0.4,0.0,0.0,10.20543
